# timestamp,is_waterheater_on, temperature, height,water_demand,heatgain,load_state,waterheater_model
2020-01-01 05:43:00 PST,+0,+119.8,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:43:30 PST,+0,+119.797,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:44:00 PST,+0,+119.794,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:44:30 PST,+0,+119.791,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:45:00 PST,+0,+119.788,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:45:30 PST,+0,+119.785,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:46:00 PST,+0,+119.782,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:46:30 PST,+0,+119.779,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:47:00 PST,+0,+119.776,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:47:30 PST,+0,+119.773,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:48:00 PST,+0,+119.77,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:48:30 PST,+0,+119.767,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:49:00 PST,+0,+119.764,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:49:30 PST,+0,+119.761,+3.782,+0,+0,DEPLETING,ONEZNODE
2020-01-01 05:50:00 PST,+0,+119.758,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:50:30 PST,+0,+119.469,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:51:00 PST,+0,+119.181,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:51:30 PST,+0,+118.894,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:52:00 PST,+0,+118.609,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:52:30 PST,+0,+118.326,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:53:00 PST,+0,+118.044,+3.782,+0.48,+0,DEPLETING,ONEZNODE
2020-01-01 05:53:30 PST,+1,+118.028,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:54:00 PST,+1,+118.054,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:54:30 PST,+1,+118.079,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:55:00 PST,+1,+118.104,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:55:30 PST,+1,+118.129,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:56:00 PST,+1,+118.154,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:56:30 PST,+1,+118.179,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:57:00 PST,+1,+118.203,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:57:30 PST,+1,+118.228,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:58:00 PST,+1,+118.252,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:58:30 PST,+1,+118.276,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:59:00 PST,+1,+118.301,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 05:59:30 PST,+1,+118.325,+3.782,+0.48,+0,RECOVERING,ONEZNODE
2020-01-01 06:00:00 PST,+1,+118.348,+3.782,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:00:30 PST,+1,+118.348,+3.76892,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:01:00 PST,+1,+118.348,+3.75583,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:01:30 PST,+1,+118.348,+3.74275,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:02:00 PST,+1,+118.348,+3.72966,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:02:30 PST,+1,+118.348,+3.71658,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:03:00 PST,+1,+118.348,+3.70349,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:03:30 PST,+1,+118.348,+3.6904,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:04:00 PST,+1,+118.348,+3.67731,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:04:30 PST,+1,+118.348,+3.66422,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:05:00 PST,+1,+118.348,+3.65113,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:05:30 PST,+1,+118.348,+3.63804,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:06:00 PST,+1,+118.348,+3.62495,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:06:30 PST,+1,+118.348,+3.61186,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:07:00 PST,+1,+118.348,+3.59876,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:07:30 PST,+1,+118.348,+3.58567,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:08:00 PST,+1,+118.348,+3.57257,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:08:30 PST,+1,+118.348,+3.55948,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:09:00 PST,+1,+118.348,+3.54638,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:09:30 PST,+1,+118.348,+3.53328,+0.88,+0,DEPLETING,TWONODE
2020-01-01 06:10:00 PST,+1,+118.348,+3.52018,+0,+0,RECOVERING,TWONODE
2020-01-01 06:10:30 PST,+1,+118.348,+3.54036,+0,+0,RECOVERING,TWONODE
2020-01-01 06:11:00 PST,+1,+118.348,+3.56055,+0,+0,RECOVERING,TWONODE
2020-01-01 06:11:30 PST,+1,+118.348,+3.58073,+0,+0,RECOVERING,TWONODE
2020-01-01 06:12:00 PST,+1,+118.348,+3.60092,+0,+0,RECOVERING,TWONODE
2020-01-01 06:12:30 PST,+1,+118.348,+3.62111,+0,+0,RECOVERING,TWONODE
2020-01-01 06:13:00 PST,+1,+118.348,+3.6413,+0,+0,RECOVERING,TWONODE
2020-01-01 06:13:30 PST,+1,+118.348,+3.66149,+0,+0,RECOVERING,TWONODE
2020-01-01 06:14:00 PST,+1,+118.348,+3.68168,+0,+0,RECOVERING,TWONODE
2020-01-01 06:14:30 PST,+1,+118.348,+3.70187,+0,+0,RECOVERING,TWONODE
2020-01-01 06:15:00 PST,+1,+118.348,+3.72207,+0,+0,RECOVERING,TWONODE
2020-01-01 06:15:30 PST,+1,+118.348,+3.74226,+0,+0,RECOVERING,TWONODE
2020-01-01 06:16:00 PST,+1,+118.348,+3.76246,+0,+0,RECOVERING,TWONODE
2020-01-01 06:16:30 PST,+1,+118.359,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:17:00 PST,+1,+118.663,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:17:30 PST,+1,+118.966,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:18:00 PST,+1,+119.27,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:18:30 PST,+1,+119.574,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:19:00 PST,+1,+119.878,+3.78199,+0,+0,RECOVERING,ONEZNODE
2020-01-01 06:19:30 PST,+0,+119.998,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:20:00 PST,+0,+119.995,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:20:30 PST,+0,+119.992,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:21:00 PST,+0,+119.989,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:21:30 PST,+0,+119.986,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:22:00 PST,+0,+119.982,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:22:30 PST,+0,+119.979,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:23:00 PST,+0,+119.976,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:23:30 PST,+0,+119.973,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:24:00 PST,+0,+119.97,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:24:30 PST,+0,+119.967,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:25:00 PST,+0,+119.964,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:25:30 PST,+0,+119.961,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:26:00 PST,+0,+119.958,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:26:30 PST,+0,+119.955,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:27:00 PST,+0,+119.952,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:27:30 PST,+0,+119.949,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:28:00 PST,+0,+119.946,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:28:30 PST,+0,+119.943,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:29:00 PST,+0,+119.94,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:29:30 PST,+0,+119.937,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:30:00 PST,+0,+119.934,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:30:30 PST,+0,+119.931,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:31:00 PST,+0,+119.928,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:31:30 PST,+0,+119.924,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:32:00 PST,+0,+119.921,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:32:30 PST,+0,+119.918,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:33:00 PST,+0,+119.915,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:33:30 PST,+0,+119.912,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:34:00 PST,+0,+119.909,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:34:30 PST,+0,+119.906,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:35:00 PST,+0,+119.903,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:35:30 PST,+0,+119.9,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:36:00 PST,+0,+119.897,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:36:30 PST,+0,+119.894,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:37:00 PST,+0,+119.891,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:37:30 PST,+0,+119.888,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:38:00 PST,+0,+119.885,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:38:30 PST,+0,+119.882,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:39:00 PST,+0,+119.879,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:39:30 PST,+0,+119.876,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:40:00 PST,+0,+119.873,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:40:30 PST,+0,+119.87,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:41:00 PST,+0,+119.867,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:41:30 PST,+0,+119.864,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:42:00 PST,+0,+119.86,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:42:30 PST,+0,+119.857,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:43:00 PST,+0,+119.854,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:43:30 PST,+0,+119.851,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:44:00 PST,+0,+119.848,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:44:30 PST,+0,+119.845,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:45:00 PST,+0,+119.842,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:45:30 PST,+0,+119.839,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:46:00 PST,+0,+119.836,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:46:30 PST,+0,+119.833,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:47:00 PST,+0,+119.83,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:47:30 PST,+0,+119.827,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:48:00 PST,+0,+119.824,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:48:30 PST,+0,+119.821,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:49:00 PST,+0,+119.818,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:49:30 PST,+0,+119.815,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:50:00 PST,+0,+119.812,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:50:30 PST,+0,+119.809,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:51:00 PST,+0,+119.806,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:51:30 PST,+0,+119.803,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:52:00 PST,+0,+119.8,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:52:30 PST,+0,+119.797,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:53:00 PST,+0,+119.794,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:53:30 PST,+0,+119.79,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:54:00 PST,+0,+119.787,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:54:30 PST,+0,+119.784,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:55:00 PST,+0,+119.781,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:55:30 PST,+0,+119.778,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:56:00 PST,+0,+119.775,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:56:30 PST,+0,+119.772,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:57:00 PST,+0,+119.769,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:57:30 PST,+0,+119.766,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:58:00 PST,+0,+119.763,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:58:30 PST,+0,+119.76,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:59:00 PST,+0,+119.757,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 06:59:30 PST,+0,+119.754,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:00:00 PST,+0,+119.751,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:00:30 PST,+0,+119.748,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:01:00 PST,+0,+119.745,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:01:30 PST,+0,+119.742,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:02:00 PST,+0,+119.739,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:02:30 PST,+0,+119.736,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:03:00 PST,+0,+119.733,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:03:30 PST,+0,+119.73,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:04:00 PST,+0,+119.727,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:04:30 PST,+0,+119.724,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:05:00 PST,+0,+119.721,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:05:30 PST,+0,+119.718,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:06:00 PST,+0,+119.715,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:06:30 PST,+0,+119.712,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:07:00 PST,+0,+119.708,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:07:30 PST,+0,+119.705,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:08:00 PST,+0,+119.702,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:08:30 PST,+0,+119.699,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:09:00 PST,+0,+119.696,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:09:30 PST,+0,+119.693,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:10:00 PST,+0,+119.69,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:10:30 PST,+0,+119.687,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:11:00 PST,+0,+119.684,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:11:30 PST,+0,+119.681,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:12:00 PST,+0,+119.678,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:12:30 PST,+0,+119.675,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:13:00 PST,+0,+119.672,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:13:30 PST,+0,+119.669,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:14:00 PST,+0,+119.666,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:14:30 PST,+0,+119.663,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:15:00 PST,+0,+119.66,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:15:30 PST,+0,+119.657,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:16:00 PST,+0,+119.654,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:16:30 PST,+0,+119.651,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:17:00 PST,+0,+119.648,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:17:30 PST,+0,+119.645,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:18:00 PST,+0,+119.642,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:18:30 PST,+0,+119.639,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:19:00 PST,+0,+119.636,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:19:30 PST,+0,+119.633,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:20:00 PST,+0,+119.63,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:20:30 PST,+0,+119.627,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:21:00 PST,+0,+119.624,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:21:30 PST,+0,+119.621,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:22:00 PST,+0,+119.618,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:22:30 PST,+0,+119.614,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:23:00 PST,+0,+119.611,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:23:30 PST,+0,+119.608,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:24:00 PST,+0,+119.605,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:24:30 PST,+0,+119.602,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:25:00 PST,+0,+119.599,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:25:30 PST,+0,+119.596,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:26:00 PST,+0,+119.593,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:26:30 PST,+0,+119.59,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:27:00 PST,+0,+119.587,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:27:30 PST,+0,+119.584,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:28:00 PST,+0,+119.581,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:28:30 PST,+0,+119.578,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:29:00 PST,+0,+119.575,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:29:30 PST,+0,+119.572,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:30:00 PST,+0,+119.569,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:30:30 PST,+0,+119.566,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:31:00 PST,+0,+119.563,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:31:30 PST,+0,+119.56,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:32:00 PST,+0,+119.557,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:32:30 PST,+0,+119.554,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:33:00 PST,+0,+119.551,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:33:30 PST,+0,+119.548,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:34:00 PST,+0,+119.545,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:34:30 PST,+0,+119.542,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:35:00 PST,+0,+119.539,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:35:30 PST,+0,+119.536,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:36:00 PST,+0,+119.533,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:36:30 PST,+0,+119.53,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:37:00 PST,+0,+119.527,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:37:30 PST,+0,+119.524,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:38:00 PST,+0,+119.521,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:38:30 PST,+0,+119.518,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:39:00 PST,+0,+119.515,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:39:30 PST,+0,+119.512,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:40:00 PST,+0,+119.509,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:40:30 PST,+0,+119.506,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:41:00 PST,+0,+119.503,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:41:30 PST,+0,+119.5,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:42:00 PST,+0,+119.497,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:42:30 PST,+0,+119.494,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:43:00 PST,+0,+119.491,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:43:30 PST,+0,+119.488,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:44:00 PST,+0,+119.485,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:44:30 PST,+0,+119.481,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:45:00 PST,+0,+119.478,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:45:30 PST,+0,+119.475,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:46:00 PST,+0,+119.472,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:46:30 PST,+0,+119.469,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:47:00 PST,+0,+119.466,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:47:30 PST,+0,+119.463,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:48:00 PST,+0,+119.46,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:48:30 PST,+0,+119.457,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:49:00 PST,+0,+119.454,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:49:30 PST,+0,+119.451,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:50:00 PST,+0,+119.448,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:50:30 PST,+0,+119.445,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:51:00 PST,+0,+119.442,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:51:30 PST,+0,+119.439,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:52:00 PST,+0,+119.436,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:52:30 PST,+0,+119.433,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:53:00 PST,+0,+119.43,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:53:30 PST,+0,+119.427,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:54:00 PST,+0,+119.424,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:54:30 PST,+0,+119.421,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:55:00 PST,+0,+119.418,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:55:30 PST,+0,+119.415,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:56:00 PST,+0,+119.412,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:56:30 PST,+0,+119.409,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:57:00 PST,+0,+119.406,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:57:30 PST,+0,+119.403,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:58:00 PST,+0,+119.4,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:58:30 PST,+0,+119.397,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:59:00 PST,+0,+119.394,+3.78199,+0,+0,DEPLETING,ONEZNODE
2020-01-01 07:59:30 PST,+0,+119.391,+3.78199,+0,+0,DEPLETING,ONEZNODE
